id,category_id,technical_requirements,soft_skills,domain_knowledge,education_requirement,experience_level,project_experience
3804,27,"scm, factory, engineering, continuous improvement, sap, technical, iso, quality, work, process, material, assembly, production","time, planning, critical, problem solving, task, production, continuous, team, process, documentation",Unknown,Unknown,Senior,"production, quality, improvement, assembly"
3805,27,"equipment, solidworks, engineering, quality, manufacturing, production engineering, production","decision making, problem solving, responsibility, production, analytical, communication",Unknown,Bachelor,Unknown,"quality, line, production"
3806,27,"technical, engineering, work, safety","analytical thinking, planning, safety, team, documentation, communication",Unknown,Unknown,Senior,improvement
3807,27,"cnc, manufacturing engineering, manufacturing processes, quality control, engineering, technical, supply chain, quality, lean, process, shop, manufacturing, autocad, production","time, problem solving, lean, team, process, production, communication",total,Unknown,Senior,"lean, quality, product, plan, production, control"
3809,27,"production engineer, engineering, production efficiency, sap, safety, tpm, iso, quality, work, process, occupational, production","time, planning, safety, team, process, production, communication",Unknown,Unknown,Unknown,"quality, utilization, plan, report, line, production, improvement"
3810,27,"engineering, quality, process, cycle, iso 9001","planning, documentation, communication, process",Unknown,Unknown,Unknown,"control, project, quality, product"
3811,27,"industrial engineer, industrial engineering, 5s, kaizen, oee, process improvement, lean, manufacturing, production","production, lean, team, process",Unknown,Unknown,Unknown,"production, 5s, lean, improvement"
3812,27,"manufacturing, engineering, work, cad","analytical, team, communication",Unknown,Unknown,Unknown,"project, product"
3813,27,"equipment, engineering, tolerance, technical, industrial, continuous, work, cycle, manufacturing","time, continuous, team, stress, documentation",Unknown,Unknown,Unknown,"simulation, machine"
3814,27,"cad, engineering, sap, technical, work, manufacturing, production","production, documentation, team",Unknown,Unknown,Unknown,production
3815,27,"machining, equipment, engineering, quality control, continuous improvement, safety, quality assurance, work, quality, production","communication skills, safety, attention to detail, continuous, team, production",Unknown,Unknown,Unknown,"improvement, quality, production, control"
3816,27,"factory, engineering, sap, safety, work, quality, occupational, production","communication skills, planning, safety, task, team, production",Unknown,Unknown,Senior,"quality, line, production"
3817,27,"industrial engineer, industrial engineering, process, erp systems, process optimization, continuous improvement, safety, industrial, continuous, work, plant, material, quality, lean, manufacturing, production","adaptability, safety, time management, continuous, attention to detail, lean, team, process, production, analytical, communication",Unknown,Master,Unknown,"quality, lean, production, improvement"
3818,27,"industrial engineering, engineering, oee, industrial, quality, process, manufacturing, process documentation, production","responsibility, production, documentation, process",Unknown,Unknown,Unknown,"improvement, machine, quality, improve, plan, production, control"
3819,27,"lean manufacturing, preventive, kaizen, process optimization, continuous improvement, engineering, root cause analysis, sap, standard, safety, tpm, quality, material, process, work, lean, production, iso 9001","communication skills, safety, continuous, lean, team, process, production",Unknown,Bachelor,Unknown,"quality, product, lean, improve, plan, report, production, improvement"
3820,27,"equipment, engineering, safety, quality, work, process","time, organization, critical, safety, responsibility, troubleshooting, problem solving, team, process, communication",Unknown,Unknown,Senior,"project, quality, control"
3821,27,"iso, sap",problem,Unknown,Unknown,Unknown,Unknown
3822,27,"cnc, equipment, automation, factory, engineering, sap, technical, industrial, lean, work, process, manufacturing, production","time, planning, problem solving, responsibility, lean, team, process, production, communication",Unknown,Unknown,Senior,"lean, improve, line, production, control"
3823,27,"equipment, engineering, technical, tpm, plant, quality, work, root, production","organization, responsibility, troubleshooting, team, production, communication",Unknown,Master,Unknown,"production, machine, line, quality"
3824,27,"industrial engineering, solidworks, factory, continuous improvement, production efficiency, technical, lean, capacity, process, manufacturing, autocad, production","time, continuous, lean, process, production",Unknown,Unknown,Senior,"lean, simulation, line, production, improvement"
